loss,learning_rate,weight_decay,beta_a,beta_b,dropout,warmup_len,label_smoothing,batch_accum,n_head_pow,n_layers,lang,arch
3.572832235015727,0.0012243786476368857,1.0,0.9961430389842725,0.964432312212166,0.7487397023437021,0.9880599550697278,0.016158809684757875,93,4,6,it,sgns
3.5670609057519242,0.001450691637113081,0.780786246381095,0.9589726911412466,0.962168794746958,0.540675564649101,1.0,0.04236783609490126,94,5,5,it,sgns
3.553685582124649,0.0013467248653866702,1.0,0.9936428595232538,0.9593702847208992,0.6816832661684514,0.9746721924781914,0.0034767975275238703,94,5,6,it,sgns
3.5583666683219293,0.0013295239880704087,0.9299924963307887,0.9766412285895731,0.9625799703371233,0.5729050815066913,1.0,0.0803548284414881,93,5,6,it,sgns
8.204409564683386,0.0013934075871361454,0.11932863525854955,0.99999999,0.9663736509588925,0.6383147234097591,0.0,0.9757189665010566,95,5,6,it,sgns
3.68892982366201,0.005711852988025381,0.6877630332627492,0.938253393576865,0.9280499315746875,0.9,0.9996019655656583,0.3932342670237985,85,4,6,it,sgns
3.5675044396163207,0.0017334745283955973,1.0,0.9854176140677741,0.9828899979984894,0.20782824769019623,1.0,0.1271982121626326,100,5,6,it,sgns
3.818301904823236,0.0025892777105202217,0.8234763988011233,0.9345930618966963,0.9825542511893723,0.9,1.0,0.4213364286021491,20,5,6,it,sgns
3.758666552724023,0.0043738560816989356,0.042759165672287436,0.9205791147614528,0.9,0.7965594040968532,0.6836901593098068,0.4790266407306964,96,5,6,it,sgns
4.739708030141027,0.0009888221559077905,0.9362908810815893,0.9303218516430737,0.9611795759888089,0.300883880508128,1.0,0.0,1,5,2,it,sgns
3.6686990458522275,0.002422919749757871,0.7593088670128312,0.9618326759808485,0.9761958426445452,0.4962914413066243,1.0,0.43482235914062883,78,5,6,it,sgns
3.6385072616492042,0.0018770866632987035,1.0,0.99999999,0.9811803050069695,0.9,1.0,0.13805288221422887,86,5,5,it,sgns
3.6573732460022224,0.0010193099216490441,0.6248775141586798,0.9783082189190011,0.96207882044426,0.09079233638708824,0.9743155777347019,0.031065626250849368,100,5,5,it,sgns
3.551339824316557,0.001638012461137748,1.0,0.9631051801123041,0.9625744697799447,0.9,1.0,0.01232408705543019,90,5,6,it,sgns
3.5691247833868096,0.0013977027948781642,0.8067816495691087,0.9904334614080516,0.953845076967936,0.8820330244855249,1.0,0.0,98,5,6,it,sgns
3.82167343900622,0.004192154020592847,0.9787254277741886,0.9382890246465537,0.9,0.7487027787312007,1.0,0.47167104064516924,58,3,6,it,sgns
3.6178609184285793,0.002043843149267312,1.0,0.9,0.9642380220278999,0.24654698367379754,0.9360848510537284,0.03215077791695635,94,5,5,it,sgns
4.003372032623156,0.002136160444690793,1.0,0.9013982354650475,0.99999999,0.9,0.53403126600369,0.46730088727066266,100,1,6,it,sgns
3.6452184564085357,0.001449180390492468,0.46273854909457,0.9,0.957412001206823,0.7261283277204977,1.0,0.0,87,5,6,it,sgns
4.672886149470107,0.2126449063558204,1.0,0.99999999,0.9,0.9,1.0,0.0,93,5,1,it,sgns
3.7342992775625063,0.003854834685756189,0.0,0.99999999,0.9537936624853521,0.9,1.0,0.4417457541709102,71,5,3,it,sgns
3.7617148356395846,0.005154357573203789,1.0,0.9441391780353144,0.935638934973876,0.0,1.0,0.4420537591562816,100,5,5,it,sgns
3.9658758133030627,0.005880456026663873,1.0,0.9257666435817192,0.99999999,0.454629687498582,1.0,0.3843831969999892,59,0,6,it,sgns
3.725776377044322,0.004266963440254018,0.0017221553495645305,0.9844963552941111,0.9284961279792238,0.9,0.9447492882935616,0.4624301498681568,100,5,4,it,sgns
3.6141838504982,0.001955373730437227,1.0,0.99999999,0.9734815317624497,0.9,1.0,0.04452231286332255,100,5,6,it,sgns
3.5640180206037537,0.0012284737434302595,0.8080205996173977,0.9227001197475395,0.987802047872074,0.0,1.0,0.0,90,5,6,it,sgns
3.55498270144096,0.0014398669426917347,0.9056194346353873,0.9747653600856488,0.9764208466978304,0.0,1.0,0.09071264607457608,93,5,6,it,sgns
3.601875442290377,0.0018847329395673136,1.0,0.9302371227494888,0.9734938949053323,0.0,1.0,0.10579264686905711,96,5,6,it,sgns
6.373018778701394,0.001077715966684966,0.8658169464650847,0.99999999,0.994636655198569,0.4384923000849915,1.0,0.16424529490562753,100,5,6,it,sgns
3.573552504954162,0.0013937911319192886,1.0,0.9628607024006397,0.9602639071982574,0.8501935271344188,0.9879340641609203,0.12947681044455428,64,4,5,it,sgns
3.6376820419969973,0.0023265700990056496,0.5181359454060663,0.9738260378942692,0.98117856978852,0.5063037121567859,0.10651156653891952,0.1295063268555918,83,4,5,it,sgns
3.6519737268537025,0.002286192534290877,0.7244007888850631,0.9831185071977345,0.9809691702604637,0.3993104897097261,1.0,0.128573841964221,28,3,4,it,sgns
6.910374313593882,2.5015514585183234e-06,0.30618762956729373,0.9716146691333285,0.9,0.8336352810026807,1.0,0.15259388520982403,53,4,2,it,sgns
3.6194362042526382,0.0010204447038530083,1.0,0.9734633994963507,0.9609127816504263,0.9,1.0,0.08929902690732165,100,5,6,it,sgns
3.64894507421922,0.002364970182166637,1.0,0.9798625309239489,0.99999999,0.07054100474441931,1.0,0.08620640682353012,100,5,6,it,sgns
3.5917173368387476,0.0011029295605016862,0.6809702344978422,0.9686841019983691,0.9459702304130851,0.0,1.0,0.06547413185595162,23,5,5,it,sgns
3.5958547930283697,0.001554594917346288,0.48908035655278126,0.9341917310384057,0.9258562397651138,0.6845421374431254,0.7377311368701043,0.12846832854989984,90,5,4,it,sgns
4.046684536130901,0.012890241973165066,0.7728775959180578,0.9823502133955976,0.9,0.7766943712853072,0.5297144129974147,0.40138851184927954,79,4,6,it,sgns
3.613750146891787,0.0024771940376992164,0.36253829437615165,0.9520666234671521,0.903454626909491,0.1989616571790923,0.4489535712637485,0.39520460609716435,72,5,6,it,sgns
6.400485929348973,0.0011536650738781322,1.0,0.99999999,0.99999999,0.801067951605231,0.41812022689069384,0.005148124942409299,46,5,6,it,sgns
3.6658200068290134,0.0027510400681502885,0.4459868893726199,0.9785946042555872,0.9840241088326371,0.11764372867143601,0.9924006785522355,0.1284723149202356,73,5,6,it,sgns
4.188257185617045,0.00026464879876439824,0.7554125578124826,0.9688647909264234,0.9780013271894935,0.19717022408128343,0.18967362381142294,0.1490656966314215,100,5,5,it,sgns
3.6375132667454158,0.00190933599453027,0.7023723869424473,0.9013857756430577,0.9540871679422942,0.4975974912758618,0.9715399485480517,0.12703525467817126,100,1,5,it,sgns
3.6868831622452416,0.0017858192879605052,1.0,0.9497533865075701,0.954660357286847,0.5990435143812053,0.7621745238976039,0.1306435604915433,37,4,4,it,sgns
3.652018003001201,0.006459910187445407,0.686889424069339,0.9847427408132287,0.9625841790475672,0.23259892192250767,0.13306999355687035,0.11946857948190359,100,5,4,it,sgns
3.7296324037223214,0.0009713516142959641,0.7410115418880995,0.9743494117581446,0.9,0.2830635726023925,0.42743510873847174,0.3929116479130222,100,5,6,it,sgns
3.594939844253467,0.0013708628331277578,0.6723983776765794,0.9141936822678629,0.9213910574194558,0.5837218669764813,0.9718060935493215,0.12888854836004013,100,5,4,it,sgns
3.7150833430738612,0.000825925195708329,0.6343789762049905,0.9723692075747654,0.9042668618520382,0.6253857418775722,0.6052916978010608,0.12028379394578007,100,3,6,it,sgns
6.547593031810172,0.061620433544626624,0.11199758253783977,0.9945843008250878,0.9,0.4108233475653986,0.4186805449406604,0.5350352990305992,91,4,6,it,sgns
4.119471048312612,0.0004246547066638878,0.6943127191681253,0.9464194471711771,0.988839112632499,0.5795575452493137,0.682764613992678,0.5746791183227227,86,3,3,it,sgns
3.6730422065341934,0.002262712565368038,1.0,0.9821441630455887,0.9858990433122977,0.21847005758143442,0.9888870446345197,0.07060084180794499,92,1,5,it,sgns
3.715434315752161,0.0025013643979755027,0.6302848359756534,0.9506777403221246,0.9660560676407599,0.12626351303731898,0.9143297075700743,0.40410571130987755,100,2,3,it,sgns
3.8201481101758565,0.003416387828841536,0.2318688785628762,0.9059637605598888,0.9026096092699568,0.6957889578681299,0.8491427543224613,0.4897119622612405,91,5,1,it,sgns
3.64336551016894,0.0012589445534643149,0.3557511980825445,0.9369453153727584,0.99999999,0.45251079052331816,0.9767067520885173,0.03704946828615243,100,4,6,it,sgns
3.7114070333797304,0.0013631597731758912,0.5111364769026295,0.9583092551771547,0.99999999,0.4432653409930383,1.0,0.006735698078966355,100,4,3,it,sgns
6.455148701751927,0.0021363677722861046,0.02011520545113731,0.9051916964319595,0.9,0.12450570128171057,0.0,0.3890088796203021,100,4,6,it,sgns
3.6187012258498745,0.005277019756375817,0.6464700581370794,0.9772314060369993,0.9307925166594236,0.23759148168436814,0.22328061456119905,0.0588191798833276,100,2,6,it,sgns
3.5515369607019673,0.0019621392039452894,0.9670804020911358,0.9588779058165847,0.9746246931461224,0.5869696346449741,0.9896800782051569,0.0,100,5,6,it,sgns
3.6557323292567037,0.0028741182650013943,0.9920003990196873,0.9957281317153817,0.9581026328568052,0.9,1.0,0.09638743111670948,81,5,3,it,sgns
3.650328163204954,0.0015496900345234855,0.07097351471482632,0.9542418910547126,0.9,0.0857352315934451,0.5209962073068718,0.3944383848582785,62,4,6,it,sgns
3.6192601080210483,0.0030642370707026157,0.6173445156241829,0.9791571070661269,0.9640494479269289,0.3916829727310046,0.9728786586667049,0.0774719636580233,50,5,5,it,sgns
6.384184743868223,0.007138603532868471,1.0,0.9928851856626493,0.9716494704332792,0.13884607775918775,0.1951319500960576,0.06956504381385269,100,4,6,it,sgns
3.624415533421087,0.006610813514721755,0.40482765092964085,0.9812590198488987,0.9567728023638638,0.23770850504524646,0.1301903519294037,0.0,35,5,5,it,sgns
3.6757215179301017,0.006680328315551375,0.7566756802487963,0.982726918506929,0.9640470717635428,0.248277048079623,0.11983596417020055,0.023187888136376227,86,3,3,it,sgns
3.9723120994571604,0.0025453890981887066,0.7203408115035675,0.9969884670617537,0.9757284778707985,0.724280747306744,1.0,0.7032851468092453,100,4,5,it,sgns
3.5542717801174963,0.006425896007351049,0.8924933869010864,0.9808898312453177,0.9580281800903964,0.22980914720531243,0.15724125492701296,0.10502116974099583,100,5,4,it,sgns
3.8638441978615594,0.006217101461007653,0.9735204002919222,0.9809886298857827,0.9714739446143323,0.21060224323428345,0.20950350486219912,0.33784679954005153,47,5,3,it,sgns
3.5444921990415152,0.001854968921728495,0.9236935096554278,0.9839819390429048,0.9578650065744038,0.23186686779428486,1.0,0.033569871397527595,100,5,6,it,sgns
3.710212073706691,0.003036714819009237,0.6456312640115609,0.9976748440596992,0.9,0.7607978967356385,1.0,0.0,95,4,2,it,sgns
3.8077704278669766,0.002419775766929696,0.3363403719161543,0.9358184422530059,0.9522197345116649,0.6971295726937021,0.6839096771417038,0.0,100,5,6,it,sgns
3.783482321920202,0.00297278907975332,0.4015891494883303,0.934491764749599,0.9,0.9,0.7850022959165297,0.0,100,4,2,it,sgns
5.951419146740062,0.003152724476530049,0.5332057508609649,0.9970042955677503,0.9879894388965601,0.7371836929182949,1.0,0.0,79,5,6,it,sgns
3.6192179459205693,0.0017517189423382096,1.0,0.9953181416468141,0.9613464104607352,0.8877905443908144,1.0,0.17774907057420222,60,4,5,it,sgns
4.644066526580375,0.0025333401432803926,0.9508462457982579,0.9965918151850537,0.9632034369111568,0.8928929441247638,0.9940175412083755,0.8860113467162557,97,4,5,it,sgns
3.627438652511134,0.006243911290775629,0.7180736728032585,0.9809943366148179,0.9574438316621813,0.26439167685639464,0.18752198217315472,0.1547779705865258,98,3,4,it,sgns
3.6034535301295842,0.0019692488601037316,1.0,0.9938339246675452,0.9255915647050995,0.8889073012446765,1.0,0.07071854460501466,100,3,6,it,sgns
3.6708329840685323,0.00136758511736441,1.0,0.9990239221692137,0.9698140408010668,0.9,0.6514078116499091,0.20682378639609275,100,2,4,it,sgns
3.6971546330989007,0.0013136690848296658,1.0,0.9992366181829477,0.9696854231916586,0.9,1.0,0.14997965241834407,100,5,2,it,sgns
3.611863866563591,0.0016688392457512877,1.0,0.9988138820721579,0.9739991204640811,0.9,1.0,0.17418710498264195,100,5,4,it,sgns
3.5873791464831077,0.006404959624303373,0.6562514585766054,0.9790739513778548,0.9584052349231367,0.28922724332755056,0.19269361236136084,0.11904189184758038,90,5,3,it,sgns
9.596382728889461,3.7043969156120875e-08,0.07799510048644799,0.916834499959434,0.9062787900596856,0.28337781134081,0.148438841682923,0.12816473148262988,38,2,3,it,char
4.234274038491936,0.007299829447869659,0.009553798012219008,0.9162080872366909,0.9366341007151943,0.18365658028610746,0.669264753603328,0.5706923265755098,15,1,4,it,char
6.112021862393221,7.228180715344714e-06,0.34153240343641983,0.9483299466344434,0.9150465408764723,0.14160769723680086,0.5464001719985587,0.2190830876341121,64,5,2,it,char
9.62046298354241,1.1728176405297621e-08,0.138844878653987,0.951409449834837,0.9914892919525251,0.7449381366156383,0.20511025398633081,0.8467273132860316,46,3,4,it,char
4.788495867588059,9.052619645305488e-05,0.18189575074491374,0.9579620087197663,0.9829583306076274,0.7227220415822869,0.11170145438959236,0.1840304296267668,72,1,6,it,char
3.9113830324527146,0.0006461133749472326,0.2244657550999713,0.9553049572592744,0.9518673494680038,0.05927847144735232,0.3234176372620792,0.137739576535988,84,5,2,it,char
6.046348134055794,8.075985599149408e-05,0.2272027471027091,0.9929214144966952,0.9014001062916543,0.4885299028394937,0.005278399517038236,0.9460570793247262,74,0,3,it,char
4.079750543797979,0.000647022422878219,0.07646693463886435,0.9277467108038439,0.9865264457337894,0.8299528086350239,0.06457490602962014,0.024554202145775653,100,0,5,it,char
4.981628569516461,0.3765350683648949,0.7741583370429204,0.9418272823756335,0.9898447317124719,0.4308534420869557,0.8527081296614769,0.788938518867492,33,3,1,it,char
6.777733783292041,0.5817292092392334,0.5180602906544902,0.9940700117597403,0.9042950916680524,0.3062206857075395,0.407738830049341,0.728175296498332,62,1,5,it,char
9.615903047048834,0.002699968392784335,1.0,0.9,0.99999999,0.9,0.7045368910403984,0.99999999,1,5,6,it,char
4.023715114378875,0.0530524077091344,0.0,0.9426231754231142,0.9,0.0,0.6000730419438371,0.0,100,5,1,it,char
4.354804177080342,0.008831357391836313,0.33419997723041034,0.9,0.99999999,0.29837583985395233,1.0,0.0,1,5,1,it,char
3.905601691210541,0.0007951742029779818,0.1737757015426876,0.9629084541837566,0.9449054993082011,0.0022368445208749985,0.26669635088701305,0.11431565389117909,98,5,2,it,char
3.8430108443301596,0.0012242263240127163,0.08980054167916693,0.9760570298153584,0.9313046677468222,0.0,0.16845989733786065,0.16842690245701872,100,4,2,it,char
3.8100847322462807,0.001540536914798984,0.060651840351858693,0.9776213102357316,0.924616984852263,0.04293775094896199,0.13947160977549425,0.23055701185303462,86,3,2,it,char
3.797917347457638,0.002088544399079954,0.029906391295244684,0.9741511834484555,0.9215856611453658,0.06853894850610848,0.1505869256538393,0.2943712934226271,75,2,2,it,char
4.751766096616725,0.06566211209488208,0.0,0.99999999,0.9,0.0,0.0,0.41944411831085826,100,5,1,it,char
3.8687559434075838,0.0026021788819952135,0.03187198162128225,0.9865339371378941,0.908020265184875,0.0,0.34711310565226505,0.19121813719621883,80,4,1,it,char
3.8200346067882673,0.0020337689662790733,0.0,0.935613275087505,0.9378748837614429,0.12566871182039688,0.3766226748063819,0.28687767435267264,54,0,3,it,char
3.816303341265601,0.0014766017424725825,0.07480032366616612,0.9864900330322158,0.9327295708992861,0.3002672917066564,0.0,0.32962451718958974,100,3,2,it,char
4.787633498838929,0.002460434899173183,0.030531971299034597,0.9473159503537006,0.9,0.03646584860786685,0.0,0.2458218550297567,1,1,2,it,char
3.791806029427358,0.002200615325987209,0.012099376240054213,0.9494380054097727,0.9489393934426897,0.1711966578781224,0.3824443807011406,0.3174420404069816,73,1,3,it,char
3.8490172099093525,0.0023859255841412403,0.022133946609164425,0.919816619125106,0.9718366592503035,0.5616235393823826,0.5574150319245483,0.31666011822829576,70,0,2,it,char
3.9646093883705396,0.007611140417285067,0.37754289315156964,0.99999999,0.9,0.0,0.0,0.0,72,5,1,it,char
3.789789649681933,0.0018368054800163803,0.0,0.968762198113983,0.9,0.0,0.23463977386395415,0.2917748573697912,69,5,3,it,char
3.8440852771630754,0.002197000669547642,0.0,0.99999999,0.9019789581559056,0.0,0.0,0.28180546525310923,66,1,3,it,char
3.957274892682521,0.014776916308828424,0.3782181264018182,0.9380096383724921,0.9423906244940793,0.0,1.0,0.0,79,5,1,it,char
3.7609254920462027,0.0017883736454457125,0.011253549060469468,0.9096620878366197,0.955400251820747,0.0,0.38567451665333913,0.31677132103779926,66,4,3,it,char
5.629847703946967,1.0,0.7323409922459,0.9,0.99999999,0.0,1.0,0.0,1,5,1,it,char
3.7878730260305953,0.0015393557588732996,0.019870369121356774,0.9,0.99999999,0.10873509312446102,1.0,0.31779960570710725,69,5,3,it,char
3.7538575749406764,0.0021374435312514176,0.0,0.9,0.9,0.0,0.5928947159819755,0.2910776017744443,64,5,4,it,char
3.8021341254984184,0.0020598576837884716,0.1718891730138065,0.9,0.9,0.0,0.762571877935663,0.24983664942584,89,5,1,it,char
3.7798102540688965,0.0021185624020320236,0.0,0.9,0.9412494703062426,0.46456841644180885,0.10700204246657821,0.2688319150110113,52,5,5,it,char
4.699090171099028,0.0019894531155497867,0.06732855743860375,0.9,0.9150329467049144,0.04230054732616296,0.0,0.27108820079484414,65,5,4,it,char
4.008011891684104,0.0013097109666905672,0.0,0.9,0.9782492246697695,0.16689086584792165,0.26315495954155455,0.025425213486387932,78,3,5,it,char
3.766978513790501,0.00125108677280449,0.05657089679558924,0.99999999,0.9392338169366357,0.7538003740321532,0.6762944991352653,0.24819842616919902,96,3,4,it,char
3.868723569245576,0.001317802469700133,0.06101140890683143,0.9996191893166778,0.9394365302271558,0.03243188083318254,0.7744035496649386,0.2288609986333592,99,5,1,it,char
3.8148965585791297,0.0013138210960151721,0.03296270258037823,0.99999999,0.9328795724208231,0.36446286669769934,0.15396188396150426,0.34597759651316246,80,5,6,it,char
3.9177981732218945,0.0034565399609044535,0.22706146708528155,0.9,0.9248581527902144,0.8455026852451448,0.8320475166236968,0.0,87,2,3,it,char
3.762550625371359,0.001634259273769702,0.00433262439760432,0.9047285123316392,0.9925297994130423,0.09278268624310991,0.8181852727146035,0.3613065312356042,69,2,4,it,char
3.801782005636297,0.0013750191281648762,0.05530463623698303,0.9770275003981329,0.9372219012940065,0.5160420625716268,0.9351646454964614,0.2603731120203944,91,1,4,it,char
3.754813729264451,0.0033043405426468864,0.14717177984840332,0.9,0.9679478146665841,0.9,0.3168020495669976,0.29091029001307794,99,5,2,it,char
3.9794694341913806,0.021805580430643817,0.32984310967567165,0.9866813468168075,0.9277929706403091,0.17117504358285265,0.001578884847544688,0.0,69,5,1,it,char
3.845265677182182,0.002276653118264057,0.06279730641157172,0.9,0.9811521012422176,0.6226197552274927,0.0,0.2660389652339478,93,2,3,it,char
3.8209307604120055,0.0013366358364343557,0.0261038468776601,0.9663123449450466,0.9691518959144119,0.34058361354436334,0.9837646562419194,0.36019060387596485,78,3,5,it,char
6.216807994719972,0.0026866606717158487,0.1579356580584608,0.99999999,0.9,0.4303554061548618,0.0,0.2997114954386549,98,5,4,it,char
3.953054439858598,0.0022326628081886205,0.2033103611823486,0.9,0.9092786885211877,0.8303454039110871,0.8457667506052873,0.0,100,4,2,it,char
3.8453599393606894,0.0014555761591114776,0.0342526140911817,0.9245567442018915,0.9327135304088919,0.07282893341222291,0.08623487301675758,0.556098606898028,96,4,2,it,char
3.8071525250478455,0.0030077906054812743,0.14989656892216432,0.95980379300442,0.9803560736469312,0.30938027087596154,0.7302404718059233,0.2488825519791702,100,2,2,it,char
3.9707558804005654,0.0032470946617282,0.23738191847427695,0.9459322001341504,0.9369702131278649,0.8168173965449789,1.0,0.0,88,5,2,it,char
3.8512367446492797,0.00124149580039462,0.03693592778331742,0.9753703958067435,0.9489080231596093,0.8073095441860638,0.7562321330109869,0.16346003922520205,96,2,4,it,char
3.9682879676720555,0.0018265352667105482,0.15723474557144268,0.9294792994357429,0.9907873130127068,0.03107254805658528,0.966213779098745,0.24891960419566705,98,0,1,it,char
3.7540961097934527,0.0026403874528758875,0.1567309095223563,0.9031006748368317,0.9734036894697434,0.8550365663231957,0.35626723632908847,0.27056109241191756,100,4,2,it,char
3.8344841435167196,0.0013047314120578793,0.0,0.9597159872769615,0.9369599068234451,0.5958331208352565,0.17156190410588013,0.36015444787281786,68,5,6,it,char
4.034302166543395,0.0014869722153671137,0.05803886298405161,0.99999999,0.9384213631492959,0.4606986892494778,0.09252373716955033,0.7331124073123417,92,3,2,it,char
3.88948962532839,0.001984097731147084,0.19930257355484693,0.9,0.9230128946986139,0.17406476316809621,0.7454615284611598,0.07486286711575851,95,3,1,it,char
3.7927555091196226,0.0012671190302221166,0.034024222750882634,0.9267239609371886,0.9847453331822362,0.7745024798964261,0.6966420100575054,0.3992326007258006,77,4,4,it,char
3.8054027969836643,0.001468488037545012,0.04370759526060178,0.9674704277461957,0.9346859512848222,0.4632910227419995,0.12222230259841257,0.2961809914542242,99,2,2,it,char
3.827270253926536,0.0031355046350640355,0.1645810079222311,0.9375040432099961,0.9740301019457664,0.0,0.29319683077549996,0.13009290912697652,95,4,2,it,char
3.756580361617265,0.0026576948156832878,0.15027100302408927,0.9398957439796101,0.9665521482693094,0.7040031869724261,0.3591490962791103,0.372145786873274,98,5,2,it,char
3.826768219286287,0.0019765615359607176,0.0,0.917890455352794,0.9643899071304297,0.2394544100844833,0.0,0.2821811201750883,80,5,3,it,char
3.772442312435634,0.0016672724743539084,0.05379670579824373,0.9213465932514479,0.9786227542669853,0.09434237826321605,0.2780755429539239,0.28498582011488877,90,4,3,it,char
3.773920270786107,0.002081697376828513,0.0,0.9,0.9961217476497533,0.04789273223707325,0.8246481227905941,0.39601297051797474,61,4,4,it,char
3.7582210539651673,0.002306804780281503,0.1421097686788557,0.9062666184044228,0.9717212182963859,0.6117814895640771,0.3289796615094973,0.3367618013140326,100,3,2,it,char
3.779652674684413,0.0017027608257159964,0.0,0.99430390876602,0.917066496168567,0.7403263263052322,0.5649345915892435,0.34513079686349335,77,4,4,it,char
3.810871436445909,0.00240390457444173,0.23473276801720633,0.9,0.9596997504859061,0.536282541145065,0.28522114655789516,0.34110989815880094,100,5,1,it,char
3.7821669995215133,0.0013037873676617273,0.076740736920628,0.9056321009034766,0.9378796580402714,0.5355984182992173,0.7411986061569147,0.3642913856203605,91,4,4,it,char
3.7870263355640468,0.0014729506382333026,0.007826285466718992,0.927104954202077,0.9314793331786828,0.0,0.5493770090285591,0.35074416628011745,82,1,4,it,char
3.794810646196732,0.0016052752326488901,0.0,0.9417047240344584,0.940507561783026,0.08760761499736461,0.1734561478495024,0.3663542293720275,54,2,5,it,char
3.792394897919811,0.001620059629057843,0.07483229897029021,0.9185744573861617,0.9566605284472466,0.030533798100173693,0.8273649549572729,0.28044275355089127,89,2,5,it,char
3.8381686406443665,0.003985747725199059,0.08036257529651626,0.9368503866985712,0.9,0.27973432685393046,0.8068168274995565,0.2847826978605964,97,5,1,it,char
3.763148690744437,0.0018153565378160083,0.08615659590792955,0.9044667708000237,0.9887585692338408,0.34085162258945484,0.5019717516578373,0.30117932268274256,87,4,3,it,char
3.7598858120397964,0.002311271188054016,0.1452787297334151,0.9526834717019498,0.9619529616863104,0.37546959284723996,0.4376140759625098,0.33399935379830653,96,5,2,it,char
3.853755691504929,0.001125741229914287,0.07054881760496037,0.9755043449853504,0.9650672850760997,0.03383841039798171,0.5377913788216576,0.30858125709663875,97,4,6,it,char
3.7580616293815434,0.0018319958581960855,0.0,0.9084016433059693,0.903396477113227,0.17504819000079072,0.6172951143155729,0.2715846732823582,63,4,5,it,char
3.7747654674252193,0.002441966235254037,0.14245223881826788,0.9494331204025411,0.9734445985788517,0.18891798838247587,0.3417502283159701,0.3364325208206637,99,5,2,it,char
3.9378168601346477,0.010079473894079238,0.3744245404777861,0.9,0.9438838185345453,0.9,0.4133019227001988,0.1787036452445779,93,2,1,it,char
3.7494551627120143,0.0015930229048243827,0.08393349381409275,0.9169607021060528,0.9200011022417974,0.332646197314293,0.636115423478541,0.3020427794161132,85,3,3,it,char
3.774013054441257,0.002604933156431728,0.0,0.9312708577220512,0.9543939636828752,0.6070793026449423,0.3382388022931985,0.3377897368455082,46,5,5,it,char
3.7603806350993185,0.002576593108849606,0.17352241193495588,0.9,0.9481187904673491,0.38636294510524577,0.5084574989470985,0.35126556659113584,91,2,2,it,char
3.830481491628865,0.0023773861073358893,0.1788719146899457,0.9,0.9614857823130594,0.9,0.523324473679939,0.28427856054891754,85,5,1,it,char
3.757373135564005,0.0021078164854983635,0.06137549447999579,0.9,0.920968603014568,0.07180282384137504,0.12679892013480437,0.2950177086680879,88,2,3,it,char
3.7671328075260497,0.002063139638314763,0.05509964363595063,0.9136066581475254,0.9,0.6210074611594154,0.1930442493915676,0.3150039949871865,82,1,3,it,char
3.752061969850771,0.0022549716849733724,0.057583036818829904,0.9214890325151754,0.9,0.2289725612186389,0.15368907954610175,0.29992012382207905,87,3,3,it,char
3.7543231408311963,0.0023523145103135435,0.0585000868543607,0.900726700887499,0.9064415700204862,0.8167265785874329,0.16326088435486139,0.29546426998088016,88,5,3,it,char
3.7443805807680954,0.0027602372307250155,0.15275779386946753,0.9,0.9153376430693415,0.5107130566910177,0.44947970115245695,0.3348497455851851,99,4,2,it,char
3.750283353408569,0.002610027139791027,0.05181876170592497,0.9087486873093612,0.9,0.03768625306537774,0.14525073433304883,0.3012752277379176,88,5,3,it,char
5.944274891145644,0.002162944727677916,0.0,0.927655336202662,0.9,0.6689850060873302,0.0004489597377589999,0.2739481650622542,55,5,5,it,char
3.8182706405802396,0.0018269547307133399,0.002115052230622745,0.9324928535810775,0.9047208590019165,0.09629563859631131,0.704082560958605,0.17701207956204804,67,5,5,it,char
3.833393431498372,0.0015401065564522632,0.05362958005627482,0.9488332202911612,0.9410035162942383,0.24969048583275405,0.24051479081059923,0.25936370389460994,88,3,6,it,char
3.7688213859644457,0.0016776690836097083,0.0,0.9167318888382042,0.9076525960508401,0.09522256947446885,0.6647975609671358,0.3199649790449912,63,2,5,it,char
3.988386609128996,0.002290279852538183,0.017480936322418785,0.9046692021226012,0.9098654690899808,0.5350979829999036,0.08667126139221065,0.0,95,3,3,it,char
3.8021439154432177,0.0022038464796003735,0.0,0.9461851758938515,0.9496792537556308,0.09808353897349649,0.1558501492065318,0.2639616908714785,51,3,5,it,char
3.7781560701175954,0.0023270429671345483,0.004249721472478422,0.9362606606529301,0.9002512316845336,0.6560230034827801,0.7281540620905484,0.3249188725500985,79,1,4,it,char
3.7559763897405865,0.00250284866770334,0.04285695325458095,0.9,0.9019894160010188,0.3854380213778724,0.156897842948224,0.335159415742845,86,2,3,it,char
3.762274124333138,0.002469773592237385,0.04563035440270601,0.9,0.9007148237271724,0.0,0.1579759815472742,0.29295553252046885,87,5,3,it,char
3.766819702987549,0.0018197062232319966,0.0,0.9,0.9444685533923656,0.7065906091328205,0.25082642965133684,0.36862208092075816,53,5,5,it,char
3.7884290735565824,0.0023351399874250137,0.0,0.9445683869894013,0.9437212060989224,0.7151040199738351,0.19505772153579828,0.2292577138838367,40,5,4,it,char
3.776352770559716,0.00217627318925483,0.02777265186976687,0.9029838444904783,0.9757193305481576,0.5082812225502347,0.7754108645073169,0.39035810460063164,100,4,5,it,char
5.324244193159664,1.886670141404467e-05,0.5877267959515996,0.9096074969866722,0.9412732014255881,0.6691440075302665,0.42503292293390726,0.5057339115482751,89,1,5,fr,electra
3.5745011722075954,0.004670034518496398,0.15339970625500124,0.922743019648616,0.9399530050442328,0.7698777233728771,0.20595622678381315,0.693367639924486,56,3,6,fr,electra
