loss,learning_rate,weight_decay,beta_a,beta_b,dropout,warmup_len,batch_accum,n_head_pow,n_layers,lang,arch
1.2490956101324044,2.8665221431260596e-05,0.5891958126815333,0.9602360059544888,0.9595979933035624,0.20210331690962308,0.20560771610753512,29,5,2,fr,electra
1.2082905791600544,4.577019206852733e-05,0.2223047395049413,0.924858795258286,0.9528721515072978,0.10437520477595218,0.1293169317417716,66,0,5,fr,electra
1.2614230732450298,0.0329828416620418,0.5209312205470427,0.9957948453959243,0.9321932292860435,0.7275554655078922,0.41749361401106877,32,0,4,fr,electra
1.2039140143674962,0.007723681358230416,0.6592460808013131,0.9590147493522598,0.9692033408892622,0.5217148309689071,0.7526571859318971,48,3,2,fr,electra
1.5301007966434255,0.006308637934060284,0.6221887788859961,0.9589036942331141,0.958754838329033,0.6043615044193431,0.7220542767023806,48,3,3,fr,electra
1.2286775642469818,0.002587386615208083,0.8795958694075041,0.9589681655040206,0.9983285348882367,0.27791940261788906,0.8950254495139931,50,3,1,fr,electra
1.3233208749060537,0.02577222227667128,0.6080382046289846,0.9607736733289853,0.954129342162701,0.40954146500290667,0.49776131331638723,41,4,1,fr,electra
163.84806696155024,1.0911507829279324e-07,1.0,0.9614998183456053,0.9672230360561004,0.18897919691697757,1.0,37,4,1,fr,electra
1.5731892074136173,1.8132696072305753e-07,0.0,0.9,0.9,0.9,0.0,1,0,6,fr,electra
1.4326414016648834,1.0,1.0,0.9,0.99999999,0.0,1.0,100,0,1,fr,electra
1.1414205453349096,2.430650095085112e-05,1.0,0.99999999,0.99999999,0.0,0.0,1,3,1,fr,electra
2.3033349017348943,1.0,1.0,0.9,0.99999999,0.0,1.0,1,0,1,fr,electra
1.2558808593189015,3.060180606643499e-06,0.0,0.9,0.99999999,0.9,0.35193203941982,1,0,5,fr,electra
1.4475905867744894,1.0,1.0,0.9,0.99999999,0.0,1.0,1,5,1,fr,electra
1.1347052764705583,1.0,1.0,0.99999999,0.99999999,0.0,1.0,1,5,1,fr,electra
1.500464282391118,1.4413332231319938e-05,1.0,0.9,0.99999999,0.0,0.0,30,4,1,fr,electra
1.1695083709417604,0.0016913502907364645,1.0,0.9,0.99999999,0.0,0.0,100,5,1,fr,electra
1.7320405630971871,2.486449898402529e-06,0.0,0.99999999,0.99999999,0.9,0.0,1,5,1,fr,electra
3.7955004896276137,2.8160842415361836e-06,0.0,0.9,0.9432225259409317,0.0,0.08791827098387417,43,0,6,fr,electra
1.170771718006508,0.002837903410527152,1.0,0.99999999,0.99999999,0.9,0.6387450340124387,1,5,1,fr,electra
1.78691136154474,1.0,1.0,0.99999999,0.99999999,0.0,1.0,100,5,1,fr,electra
1.1845586796928855,3.2576833715124584e-06,0.4467809317076147,0.9,0.980059176584237,0.8268758929305666,0.0,1,0,1,fr,electra
1.1776724859499463,0.01499642013423186,1.0,0.9,0.99999999,0.0,1.0,52,5,1,fr,electra
3.116102219137491,1.0,1.0,0.9,0.99999999,0.0,0.0,1,5,1,fr,electra
1.1701309958252253,0.0020825761334943385,1.0,0.99999999,0.99999999,0.9,1.0,1,0,1,fr,electra
1.8291233035068886,7.967013960178735e-06,0.5381466279335693,0.9,0.9518643458878723,0.9,0.0,59,0,6,fr,electra
1.2514542354508942,4.169767619914354e-06,0.0,0.9587769185022064,0.99999999,0.9,1.0,1,2,1,fr,electra
1.2015970144084855,5.03422486301352e-07,0.7203541581695834,0.9,0.9,0.9,1.0,1,0,1,fr,electra
1.1506248963673908,5.340651551811129e-06,0.0,0.99999999,0.9410831386202679,0.6164135245406505,0.0,1,4,4,fr,electra
1.2167714251349955,4.548351595238218e-07,0.0,0.9,0.9,0.9,0.0,1,0,6,fr,electra
1.1715788794124828,0.033853039044411865,1.0,0.9811387122831735,0.9179046871452843,0.5094252808779788,0.5913337100595413,11,4,4,fr,electra
2.768099620258107,0.011832747487023896,0.15307084380642816,0.99999999,0.99999999,0.0,1.0,100,0,1,fr,electra
1.1806825273551194,8.16833373573737e-05,1.0,0.93336072009745,0.9,0.9,1.0,100,5,1,fr,electra
1.3300224318410836,0.0002868206076862178,0.0,0.9979091386205663,0.9705330717298389,0.0,0.0,61,1,1,fr,electra
91.69032099226409,9.221935922987254e-08,0.0,0.9093079281550797,0.9079526543712483,0.6340002142055662,0.3370996891881407,25,3,2,fr,electra
2.3658744782092525,6.910577122992438e-06,0.0,0.99999999,0.9,0.9,0.0,32,3,1,fr,electra
1.125888101942399,1.0,0.0,0.99999999,0.9672666364190411,0.0,1.0,7,3,1,fr,electra
76.64953747917625,1e-08,0.0,0.9,0.99999999,0.9,0.0,1,0,1,fr,electra
2.6227051444708134,4.530038246516403e-06,0.0,0.9,0.924530678202035,0.06488522365646232,0.0,42,0,5,fr,electra
2.2017005289115157,3.4818410339491995e-06,0.10834374640487725,0.9237846225401706,0.9898253452511584,0.5655831313156453,0.1320553047914101,24,4,1,fr,electra
1.2696057085149428,0.2342525655548037,0.9719270453617043,0.99999999,0.9423868851731007,0.7991106846080711,1.0,28,3,5,fr,electra
1.1990438436620376,7.40469496981271e-07,0.8042102381461717,0.9,0.9,0.9,1.0,1,0,1,fr,electra
1.1670069152420641,0.00882224562092344,0.8785950904163796,0.934071443729651,0.9995505257224719,0.21814688757837855,0.5322255334979776,51,2,1,fr,electra
1.1675918709998037,3.319901693480735e-05,0.6971595172021692,0.9301127756635811,0.9676148887542647,0.9,0.0,24,5,3,fr,electra
1.3467469373590806,2.7579607416566405e-07,0.0,0.9223373878266358,0.9,0.9,0.28813543359887284,1,0,2,fr,electra
1.1943065982519412,4.771876121392093e-06,0.11665433466222358,0.9545584306631654,0.9647722897514395,0.9,0.0,1,4,6,fr,electra
1.214260544683419,6.435667883652997e-07,0.6901595600352853,0.9,0.9,0.9,0.4158770750599785,1,0,6,fr,electra
1.1430046302337273,5.054789999010029e-06,0.659446817645093,0.9,0.94181160952053,0.6186860017858274,0.15972048248788812,1,0,2,fr,electra
1.1576036851639842,0.00556828363980363,0.6170608135349956,0.9626169178364641,0.9784531401846946,0.4712323927206096,0.7437532654781349,52,3,1,fr,electra
1.3285990915859447,2.3694027187874995e-05,0.6126389870457792,0.9352436222343178,0.99999999,0.0,0.0,25,5,1,fr,electra
1.118747158087936,0.029808045623372737,0.04445616053940038,0.99999999,0.924945711353561,0.5072589132781029,1.0,10,5,1,fr,electra
1.2812852433896533,0.0012133480450986988,1.0,0.9431659057680613,0.9351339692564805,0.6410414734037165,0.21112875024982705,50,5,1,fr,electra
1.195222739911547,0.009391890504430544,0.2994931126651862,0.9796538675392703,0.9883746417337406,0.33182181609344175,1.0,48,0,1,fr,electra
1.567838186081718,5.610529009916653e-05,0.0,0.9,0.99999999,0.08192333563208261,0.7583801815217887,74,0,5,fr,electra
1.130573696716159,0.9797448715683033,0.0,0.99999999,0.9709601747169812,0.9,1.0,26,5,6,fr,electra
1.4153844159070184,0.22632433972914484,0.352347494829879,0.99999999,0.9774877946563457,0.9,0.8426017462379058,29,0,6,fr,electra
1.1296348427043241,0.9859755587465179,0.0,0.99999999,0.9780568915081842,0.021641472936095123,1.0,3,5,5,fr,electra
1.1787386854770137,0.22039875406237427,0.6873037499585902,0.99999999,0.9165455847361467,0.6276149636085453,1.0,25,5,1,fr,electra
1.1791225911308738,0.030407454001339627,0.9666726158523624,0.99999999,0.9,0.5032259830146418,0.6438784214121347,11,5,1,fr,electra
1.2263310278350232,0.0014059490804779718,0.02654697319752784,0.9271882996929196,0.99999999,0.5698633280152521,1.0,47,1,1,fr,electra
1.1815585630454268,0.002696239315598004,1.0,0.99999999,0.9044506421239626,0.48059730725384386,1.0,60,5,1,fr,electra
1.2359179594002518,9.750633455721789e-05,0.9519263622627125,0.99999999,0.9794963347629706,0.5390213047005831,0.0,60,2,6,fr,electra
2.67725102334864,3.269432887553108e-06,0.0,0.9,0.9,0.9,0.0,39,0,5,fr,electra
1.2175064651825849,1.1390992934163426e-05,0.0,0.99999999,0.9,0.07063169072616665,0.0,3,0,6,fr,electra
1.512711727516324,2.128399960803837e-05,0.0,0.9948819633989633,0.9556516436902251,0.9,0.0,76,0,4,fr,electra
1.1835722147249708,0.00011592514032016681,0.789763262182409,0.9182917737969492,0.9,0.9,0.0,100,0,1,fr,electra
1.1115291961595124,0.0025281201869330207,0.43435509406567513,0.99999999,0.9992165948537918,0.7206246065323296,1.0,1,5,2,fr,electra
1.4100054218815823,5.1614152854181566e-05,0.37718998883747473,0.99999999,0.9132524877084024,0.0,0.0,55,3,1,fr,electra
1.1584018681844075,0.005368282111430787,1.0,0.9782064679834059,0.9675186936358484,0.37559246867388973,0.8461413377942635,52,5,1,fr,electra
1.1980498221902287,0.007616355542795073,1.0,0.9,0.99999999,0.4222805932604519,0.0,52,1,1,fr,electra
1.1745920278605293,4.480725714211662e-06,0.0,0.9,0.9231777674724998,0.8496398665208047,0.0,2,0,5,fr,electra
7.381625867058249,0.001439279646603326,0.004528335901585034,0.99999999,0.99999999,0.7135048330363725,1.0,52,5,6,fr,electra
1.2856285853666418,0.0012638913936298317,0.29401762019210786,0.911910918727897,0.9078251379398898,0.3759727163592016,0.8753518116576349,46,0,2,fr,electra
1.2443736102908265,0.0012390313058682002,0.9588595427479676,0.9117968223902493,0.9043710865408414,0.47435093997817956,0.337691081384337,46,2,1,fr,electra
1.1439905613356947,0.0013417184869908394,0.6271247669228109,0.9434952109315738,0.9632535106822658,0.6083592249750633,0.6915663544668209,48,2,2,fr,electra
1.0196177321275075,0.005035203257411684,0.3464943094899318,0.908714416929376,0.9859866716085872,0.8593918239247853,0.1364565449198917,15,1,2,fr,sgns
1.0208340600939358,0.046868853824601125,0.11378282663597963,0.9303266379246538,0.926862985054371,0.2545422301954078,0.18176185965981975,88,5,6,fr,sgns
1.1218565063102572,1.4838167941209095e-05,0.5057949388714129,0.920299756094607,0.9695274497755929,0.02551679546500257,0.8602466104912394,54,1,3,fr,sgns
348.49441001263784,3.863982972620244e-08,0.529409788781993,0.9199074941858707,0.9189040461281067,0.24734380753519847,0.684125806793081,99,0,2,fr,sgns
1.0219114530413758,0.11670040126906525,0.12266708623278436,0.9383197235112135,0.96223797737916,0.09296056293538382,0.26615804100587687,61,1,1,fr,sgns
112.06330400743671,2.1754622372938306e-07,0.9388654059466444,0.9879883128224126,0.9973029811014468,0.265440822052347,0.4463513536203143,70,1,3,fr,sgns
1.0206177790351942,0.3175498954152554,0.3871724822122584,0.9100591055964237,0.9284194140143338,0.8577186650935371,0.24538813498281226,7,1,2,fr,sgns
8.606634537939932,4.0159040096708e-06,0.1779311227412335,0.9151165130205906,0.9943328847379271,0.2655396956860826,0.9940378451027605,92,4,2,fr,sgns
1.0230685577322456,0.01281964652934291,0.6047015914976785,0.9155421939346103,0.9295325769586228,0.7621152591939857,0.12638189811418002,83,2,2,fr,sgns
1.0248232549557499,0.5556457514360568,0.6037868581716377,0.985949985949043,0.9605400770329959,0.46762588972225144,0.19042907973073125,94,2,3,fr,sgns
1.0711396471846337,1.7712448194124195e-05,0.48593494171870655,0.9196406569878417,0.9724127171114003,0.04501255227568719,0.8615546601257419,54,1,3,fr,sgns
1.0225178646527084,0.08556150688285749,0.12622758845032395,0.935579764908148,0.965277330325287,0.08244657056911651,0.33326689127723547,60,1,1,fr,sgns
1.0201398623737634,0.008085380084726045,0.4608297747214783,0.9162402151256083,0.9296295551154978,0.4279371392450524,0.621358046347948,29,1,3,fr,sgns
1.0214772602015851,0.08122066532948101,0.17425267199821648,0.935570488704267,0.9491154695763035,0.09069830222375706,0.27409144958554915,63,1,2,fr,sgns
1.0419564565022787,5.275864249785986e-05,0.4275043672489939,0.9125039194752028,0.9957637859854698,0.4883209099768725,0.6576995159599073,23,1,1,fr,sgns
1.0222319457969244,0.016717087237324544,0.6044960231334136,0.9196215926879211,0.9315056579913746,0.7424378698656926,0.13105123024266394,84,2,2,fr,sgns
1.0222235572443288,0.11354344374936089,0.15263378787369786,0.9353966608769088,0.966281378652428,0.0623904420024047,0.30211616880242964,65,1,1,fr,sgns
0.9732109545679654,7.62457731281953e-05,0.4577133129296018,0.9123631375762816,0.9051888609353427,0.6250622753721203,0.6973433278167528,1,1,6,fr,sgns
1.0249255877429364,0.35537779481046966,0.6044753198465672,0.978312521169153,0.9568841146665537,0.5017945033780628,0.18228918346939774,92,2,3,fr,sgns
1.0246919845646503,1.0,0.0,0.9351495987533676,0.9000480478571623,0.5512777363329285,0.30086357865683216,1,1,1,fr,sgns
1.0411244555828618,0.0002290464488948674,0.6982535965767831,0.9115357391770769,0.9426202368290292,0.0,0.6519379223433931,89,1,6,fr,sgns
1.0179844216482312,0.001411759797302037,0.06109209252887685,0.9131132734764136,0.9885214741563031,0.9,0.09311023781806983,1,1,6,fr,sgns
1.0504194995655733,5.101701073480177e-07,1.0,0.9113597864925259,0.9696581780530433,0.9,0.963669709637124,1,1,5,fr,sgns
1.0902679105833466,4.2781860952157897e-07,0.0,0.912047846878316,0.9,0.0,0.7505557260430409,1,1,4,fr,sgns
1.026817980464767,1.0,0.6959823346231477,0.9136149091070788,0.9135684375402185,0.9,0.566947715420091,100,1,2,fr,sgns
20.375059344721777,2.241432790827162e-06,0.21505287341367393,0.925059291668447,0.927859040779687,0.5179653093436594,0.5795730750827864,89,5,6,fr,sgns
1.0215689885569554,0.04024989349521206,0.5236290859051407,0.9356836563736297,0.9533814682281991,0.29462316974154995,0.21894599957032185,31,5,5,fr,sgns
1.0236721507077124,1.0,0.24084415614758634,0.9349765784265915,0.9485481454543131,0.44268955002314403,0.4547438783413769,69,5,6,fr,sgns
1.0297206509685983,0.9040470606453862,0.31107219616516796,0.9361725566784258,0.9329619960316321,0.33941994296842765,0.08732129191118228,9,5,5,fr,sgns
1.0245201978823717,0.33827298913528975,0.833845870645022,0.9380611415304511,0.9777109344798257,0.010948060309940964,0.228105851194127,43,5,4,fr,sgns
1.025247676629646,0.14668804373027036,0.4843214671879496,0.9322424770897579,0.9414274383054054,0.0,0.0,88,5,5,fr,sgns
1.021741565677465,0.2088101637405959,0.09214200443908713,0.9338748645309499,0.9315805795651274,0.47849088947322216,0.24461666727567635,38,5,6,fr,sgns
1.0245441545388279,0.510983631192676,0.0708335282038741,0.9360662218613989,0.9488681604212125,0.48673843361163577,0.2945551259454743,100,1,1,fr,sgns
1.02280431841869,0.24012103049046107,0.27750801125103597,0.9345426706568152,0.9320179781433621,0.5087551429212708,0.413239716649702,43,5,6,fr,sgns
1.0201664376200414,0.16629391827120182,0.0759841410348723,0.9362084993228279,0.9467414684455848,0.4339002770880117,0.20196147519840826,7,5,5,fr,sgns
1.022392003044194,0.2232327574525466,0.2953339489708553,0.9309421799631417,0.9205596825920698,0.1784340611590859,0.10012918438725713,98,5,6,fr,sgns
1.028317796234991,0.36906316125983113,1.0,0.9073094671018455,0.9306714623616087,0.9,0.07299375625783472,81,1,3,fr,sgns
1.0209852374792099,0.169738036077028,0.0786272099980464,0.9345207679819905,0.9878088382673814,0.4887934097623431,0.6988913906584064,82,5,6,fr,sgns
1.0500913249417847,8.082506206497249e-05,0.5371445956508718,0.9169001643917761,0.9276543982423,0.643247570169011,0.9115427787356363,13,1,6,fr,sgns
1.0317435300583933,3.218855936394185e-06,0.6638150213701988,0.9105362683464717,0.9105127772005254,0.0,0.0,4,1,5,fr,sgns
1.0282573132538328,0.1681815152182128,0.8510152535460034,0.935565340080983,0.9,0.2441589682137326,0.0024134333349308083,18,5,6,fr,sgns
1.0429530143504049,0.22062642919476586,0.0,0.9306491248359635,0.937942672723914,0.1344027243876188,0.0,98,5,5,fr,sgns
1.01927062204188,0.17207393516129948,0.0,0.9330256509105245,0.9923377641401072,0.008258063347209998,1.0,1,5,6,fr,sgns
1.0231537227443621,0.18494227139337058,0.029233271195331645,0.9346898536276482,0.9263821172077564,0.9,0.0,100,5,6,fr,sgns
1.022288128563002,0.41939972541861065,0.4235743922346163,0.935898475634763,0.9437041038554237,0.004331708213890117,0.3445109804204461,18,1,3,fr,sgns
2.8655745333503275,6.776075032199562e-06,0.0,0.9118265396328843,0.9,0.9,1.0,90,1,2,fr,sgns
0.9636452361158296,0.0001844129392549786,0.8750722250846709,0.9143907274279848,0.9926654231976848,0.0,0.7458553570664694,1,1,5,fr,sgns
0.9642301939889496,2.2705110708272164e-05,0.8463522679107673,0.9202582197127228,0.9696899919266819,0.0,0.18330079497097698,1,1,5,fr,sgns
1.070826387162302,3.470793578414156e-07,0.5460309987534868,0.9117356294624005,0.9655143032784542,0.0,0.5392888177698973,1,1,4,fr,sgns
0.9646234896077829,0.00017465078652610227,0.8980366210977283,0.9124600089417886,0.9606059120820613,0.0,0.6077776542694165,1,1,6,fr,sgns
1.0201083945316427,0.004476997787236214,0.11640481572056992,0.9147170021972565,0.9855403656982724,0.0,0.6496590549419957,89,1,4,fr,sgns
0.967350533562548,0.00016254770384330168,0.7025902689704686,0.9122721165775558,0.9489797173191125,0.0,0.5353639877135989,1,1,6,fr,sgns
1.0339361032878651,1.9483661264616374e-05,0.6982649059123618,0.9190010883410139,0.9388633706898647,0.1486044819631963,0.9893249559805091,2,1,3,fr,sgns
0.9642200461135191,0.0001944878468680875,0.9182334294864527,0.9131647805820732,0.9931965811826341,0.13093302438317458,0.6510019600962013,1,1,6,fr,sgns
1.0980713660857258,2.8786835197793797e-07,0.9914095990659021,0.9111807490297485,0.9466397375402122,0.0,0.6366588636387408,1,1,6,fr,sgns
0.9877223768608243,2.437531093496628e-05,0.6810454991156779,0.9181126125224408,0.9929486403125886,0.3109486779631796,0.3418616248257812,1,1,4,fr,sgns
1.0733339327456903,0.0009038673988686603,0.8283846319489105,0.922278513288711,0.9753029302487535,0.0,0.605751580141562,100,1,4,fr,sgns
1.0363203426716374,1.9111957859991516e-05,0.7844629498844026,0.9183030440971003,0.9990274957571466,0.0,0.4337072225541176,1,1,3,fr,sgns
0.9964480511534448,0.0005111709214208483,0.6071660249575538,0.910191730054626,0.9648879813375487,0.0,0.3615632288170713,14,1,6,fr,sgns
1.0215341917813994,0.021478237777300888,0.9058583216945584,0.9113880372141198,0.9230325107142516,0.7985174106808395,0.5243912772701648,66,1,5,fr,sgns
1.0226117060558468,0.7400822206123685,0.10566458191035602,0.9471424835982221,0.9036625811531168,0.6584455112534557,1.0,1,5,6,fr,sgns
1.1212725566041235,0.0001299997471968175,0.04782172576152434,0.9217459480317614,0.9274227524497812,0.2255885331482655,0.8255533738805637,88,2,5,fr,sgns
1.019273899265364,0.06849922443686535,0.3387646194292608,0.9191770824668443,0.9609699129415491,0.5196857588553424,0.9958285089038542,2,2,6,fr,sgns
1.022640301470663,0.31893658831846555,0.0,0.9366392095516417,0.9283961928998296,0.0,0.5981210122508369,82,1,3,fr,sgns
1.0236774648825329,1.0,0.9015483259787713,0.9798001321681294,0.9924448003755069,0.6239156182624267,0.8316402021271186,25,2,3,fr,sgns
1.0330354234938528,1.0,0.026036188656839453,0.9798536050395692,0.9316023302537818,0.3470332783282503,0.7937391763962588,100,2,3,fr,sgns
0.9961299403134515,9.821762096453664e-05,0.045366608304355974,0.9123456833821911,0.9982551414092685,0.11573480126746978,0.8288450290128294,1,1,6,fr,sgns
0.9756872247808119,0.0005183995438273644,1.0,0.9116578643324574,0.9390686889972726,0.0,0.0,11,1,4,fr,sgns
1.0211128064043382,0.18253678216762975,0.8190320903688164,0.9814365617162205,0.9038794163378732,0.8977158838965584,0.772422795423731,3,2,6,fr,sgns
0.969074982192002,8.513548861789109e-06,0.8576725423382549,0.9183550362225208,0.9724826431117842,0.10274592425256855,0.6074161024730584,1,1,6,fr,sgns
0.9636588483335925,0.00015069408894415458,0.4546896460774399,0.9100093682911229,0.9551422662499571,0.06872560959472362,0.036099699428041976,2,1,4,fr,sgns
1.0254248082544288,0.0019540751229309115,0.8800484310310832,0.9140620549065536,0.9577175677706986,0.3033305512763521,0.02110623486248894,70,1,2,fr,sgns
1.0210158771346598,0.07649167437678689,0.7007726065458862,0.9189073888508543,0.9146198575067738,0.5282113846842285,0.5511745299943165,37,2,2,fr,sgns
1.0205860524738537,0.05844630556716915,0.20578616906673353,0.9188453751714145,0.9732543130979215,0.3732734194173968,0.6457145860330377,53,2,3,fr,sgns
1.0234707361775286,0.06380980339002747,1.0,0.9192283240730312,0.9815615334044676,0.9,0.05211633430030943,44,2,6,fr,sgns
0.9990859767128439,0.026147301670573088,0.0,0.9190620544302429,0.9572799818718322,0.4262659036645589,0.5229029194591888,1,2,3,fr,sgns
0.9888998984262055,0.014823442634085046,0.5154207873089907,0.9189033499936448,0.9647264104795873,0.1586720269489803,0.07347709041428224,1,2,1,fr,sgns
1.0188855474439322,0.014186418472875738,0.2402075025398755,0.9186667007020511,0.9425816422765619,0.1001244022227097,0.219166743563802,1,2,3,fr,sgns
0.9616148553081587,0.00019266589080743252,0.9795678716357719,0.9103760440273709,0.9512011256673791,0.3416609680260908,0.8720483308643776,1,1,6,fr,sgns
1.0247274162769318,0.5106800138118276,0.18627479474123795,0.9367928564108858,0.9633225485794475,0.19035079787481646,0.8106169955922522,47,1,1,fr,sgns
0.974078305164973,0.015190979557617187,0.9502898416057373,0.9165759347224756,0.9975879623387272,0.8604290119304848,0.9096079746651083,1,2,1,fr,sgns
1.0246688822344239,0.027917599637471764,0.8402142934308641,0.9230687992936101,0.99999999,0.9,0.0343186022473438,1,2,1,fr,sgns
1.022459314124257,0.07418439625270554,0.39828786217698287,0.9823700857592433,0.9913842089265217,0.7951344875003963,0.8439687471334915,84,2,1,fr,sgns
1.0220929837600858,0.03479366807965869,0.9847789532198961,0.9152017846908139,0.9969539095456331,0.8470255354908302,0.24972397736474966,1,2,1,fr,sgns
0.9757825710376103,0.0001171432444490544,0.8355561609915684,0.9109546186160644,0.99999999,0.0,0.0,1,1,6,fr,sgns
1.0238538536183974,0.24109395586454874,1.0,0.9824057567254756,0.9280523037549636,0.22733199588491998,0.8228487831206778,70,2,3,fr,sgns
1.0249450660686867,0.25729056064529826,0.9890298638554187,0.9823830670780762,0.9981123324295931,0.9,0.1548997205371211,36,2,2,fr,sgns
1.0227119099322488,1.0,0.2639073457454053,0.9088565301508121,0.9005506928464053,0.9,0.877414738994671,32,1,4,fr,sgns
1.024800269538281,0.24585925646387755,1.0,0.9832094458698393,0.9587665375537312,0.5972020232307463,0.9590189275333841,100,2,6,fr,sgns
1.0228252025959539,0.20610537218722733,0.0,0.9834909938916214,0.9672767319254584,0.0,0.07889539468203617,31,2,6,fr,sgns
1.0206992556628058,0.2425074647353547,0.16630326223493158,0.9837347787189482,0.9960592939172985,0.14278837926096505,0.4760459618222095,48,2,6,fr,sgns
1.0229032906141935,0.2424191872182686,0.14673281771737232,0.9830955742210518,0.9701499195826802,0.4312884819564282,0.4992199795907125,47,2,4,fr,sgns
1.0231257550622903,0.2964625148227278,0.5060167563622653,0.9828057766846605,0.948708378222851,0.25728652322466933,0.881003191443567,53,2,5,fr,sgns
1.0201738376196694,0.21693110563929935,0.3813856108408495,0.9830305361355781,0.9905218622749636,0.09773097481094953,0.4627692400230686,41,2,5,fr,sgns
1.0205875349722657,0.20501205210179696,0.4775229623770294,0.9825467604738104,0.9840902495810221,0.0,0.7878899628933954,11,2,1,fr,sgns
1.0200889623282003,0.2021389964454292,0.09398952759719618,0.9842239955673334,0.999674171873963,0.3812902848076763,0.8750078286960117,70,2,5,fr,sgns
1.0307174223404305,1.4331569626397436e-05,0.15258693872752443,0.9190172372685506,0.99999999,0.049260768794020825,0.33323084863784924,1,1,5,fr,sgns
1.0195256901862575,0.19100328697640648,0.0,0.983468925550995,0.99999999,0.0,1.0,52,2,4,fr,sgns
1.0215126572286382,0.2019338477047682,0.524648489285814,0.9846332691370091,0.9697703540768468,0.3688199186148387,0.9897061236763629,77,2,5,fr,sgns
1.0206431743958417,0.2002492215448418,0.05813967944212479,0.9844286954534262,0.99999999,0.39437916246985627,0.8224195482067979,54,2,6,fr,sgns
131.38637544998468,1.0020550364896999e-07,0.6367549330684635,0.914755964257051,0.9867241252311175,0.058782757859259765,0.4710238086571297,36,4,2,fr,char
277.10471195714615,3.1247114470565195e-08,0.9537837760245078,0.9209143628632916,0.9332813888202233,0.4542236578516047,0.5262084253937078,40,1,1,fr,char
194.74327966547946,5.2886428689405964e-08,0.030934778160676475,0.9745224104702094,0.97030490747295,0.029370446026144886,0.8711687068741515,35,1,6,fr,char
0.3716574219301635,0.014163816794700572,0.187945858528685,0.9767449621555024,0.9618073912084005,0.6212450786507799,0.22116233451214767,22,0,5,fr,char
0.4018282774476444,0.16509648620123196,0.4664255809152221,0.9447503389068661,0.9419274417887562,0.19990821252625704,0.11964954609283632,19,4,3,fr,char
3.0862613953235103,5.32394328575626e-07,0.8713219875436933,0.9655653125026351,0.9420206144766142,0.013411961039196755,0.8347100966068024,9,3,5,fr,char
0.42306201981563196,0.32200703466454517,0.6594747836400242,0.9058563067605756,0.9269155805652751,0.3373636920943441,0.870923429655549,90,5,4,fr,char
0.37690237207973704,0.05810891033244629,0.23241062627548997,0.9814364526047246,0.9128771733162256,0.13297470781669762,0.8117915792925114,45,1,1,fr,char
0.47444329916262157,0.00027647703144969063,0.2851353160819921,0.9668139728193539,0.968136372191776,0.8319596082600007,0.5022655174668524,75,3,5,fr,char
50.289035663679535,8.326251826047116e-07,0.2385605182112412,0.9236246839347124,0.9310733400986061,0.47455808548322315,0.6769955200413769,25,4,4,fr,char
0.37767913159202127,1.4513668284967539e-05,1.0,0.9,0.99999999,0.0,0.0,1,5,1,fr,char
1.1108848554947797,6.682820748532085e-07,0.9328507500530496,0.9764643184351597,0.938610379115989,0.0,0.8893122790077247,6,3,5,fr,char
0.39500542759427837,8.080928300640046e-07,1.0,0.977363173197351,0.943941514169628,0.0,0.8783421637149015,1,3,6,fr,char
0.3696147383591708,0.0008744680697104544,1.0,0.9,0.99999999,0.0,0.00038525248872338494,4,3,6,fr,char
0.3696395680810891,1.8193872963693296e-05,1.0,0.9,0.99999999,0.0,0.0,1,5,5,fr,char
0.4400790950831245,0.11311420313203709,0.9324697407465752,0.9048366223355854,0.9470367803805655,0.9,1.0,83,1,2,fr,char
0.44013536266252107,0.0017993971536657395,1.0,0.9052739881807278,0.9,0.9,1.0,39,5,1,fr,char
0.4354932945475859,0.00035201590731567226,0.39744959472827013,0.9540717274897453,0.9802698975982524,0.7262212293238539,0.4264255940506138,72,3,2,fr,char
0.36542225926530125,0.00012466862592997027,0.8116049298080174,0.9548469026256666,0.99999999,0.0,0.0,1,0,1,fr,char
0.46909814193202,0.000394685018131852,0.2986586626612747,0.9644996215236709,0.965919936913434,0.8591306972018672,0.5596570337300756,78,3,6,fr,char
0.3438471462492849,0.0025221921888375735,1.0,0.9,0.9076574992293814,0.337703704269626,0.7014622835376637,1,5,6,fr,char
0.4270353140457004,0.1376924936614539,0.8240761711253863,0.9031530776667074,0.9227497300295947,0.5001230252781836,1.0,80,4,3,fr,char
0.3804844948263729,0.00018698640999808395,0.9797324301020642,0.9548960557398768,0.99999999,0.0,0.03623435184726155,10,2,1,fr,char
0.4303266171474083,0.001470931959554832,1.0,0.9,0.9916383125269935,0.0,0.0,1,3,6,fr,char
0.34470061811746333,0.003886019713919415,0.9658866962614722,0.9,0.9,0.6317080798291931,1.0,1,5,6,fr,char
0.3674640269606721,0.037834986250057365,0.1182217577795544,0.9599791966882539,0.9,0.4760859418783189,0.15845203167908,1,0,5,fr,char
0.3518130777209413,0.01360042609829974,1.0,0.9,0.9,0.4664048941062785,1.0,1,5,6,fr,char
0.34556200608552673,0.01929327229242739,0.0,0.9,0.9,0.4966250311946446,1.0,1,3,1,fr,char
0.38614980645273245,2.074994243114989e-05,1.0,0.9704436996579098,0.99999999,0.0,0.40419847867464587,1,0,2,fr,char
